id,object,result_position,annonce_id,agency_id,agency_page,agency_contact_name,agency_img_url,agency_phone_number,agency_has_email,agency_link,address,area,bedrooms_count,business_unit,coownership_annual_charges,coownership_number_of_lots,coownership_is_syndic_procedure,contact_is_private_seller,contact_email,description,district,dpe,estate_type,electricity_consumption,estate_type_id,features,ges,gas_emissions,highlighting_level,insee_code,is_furnished,is_exclusive,is_redirected,is_expired,latitude,longitude,monthly_price,main_picture,nature,postal_code,position,picture_count,price,price_per_meter,photos,price_decrease_percent,publication_id,pricing_price_note,ref,rooms,short_description,transaction_type,title,tags,url,video_url,virtual_visit_url,collected_at,input_url
"5144914","result","134","214410045","48878","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-73208/","NEXIM IMMOBILIER","https://v.seloger.com/s/width/150/logos/0/g/3/a/0g3aa81uiauc54avdj49vtnb26dvtyjhn0pco9dds.jpg","03 20 55 05 55","t","http://www.nexim-immobilier.com/","Lille","38.73684210526316","0","1",,,,"f","t",,"Centre",,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"11","736","19","https://v.seloger.com/s/crop/341x256/visuels/1/f/l/w/1flwcyogt0rmtu5hwz0c1glj6gelcfnlynea9vd7k.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/1/l/1/11l161zqp59ca42odznmik8nfox4j4tir042s89eo.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/f/y/5/1fy5pjpjddteg99wbxji1ghtzk6m0e9qspno08dcw.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/s/z/z/1szzgh8l54kbpcvmvo861rnjgada4cu6l50l1f0kg.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/w/2/p/0w2p0ccbg3ahkei5ijc05wv9fu6ud8iagku1cntls.jpg",,"30048878","cc",,"3","Location Appartement - A LOUER, rue Nationale, Place de Strasbourg Référence 4242  T3 de 39.13 m² situé au 1er étage. Il comprend séjour, une cuisine aménagée ( emplacement MAL, plaques), deux chambres de 8.63m² et 7,58m² , une salle de bains (baignoire, meuble vasque) et des WC séparés. Le plus : Un balcon !  A 5 min du métro Républiques [...]","1",,"3 pièces, 2 chambres, 39 m², Étage 1/3, Balcon","https://www.seloger.com/annonces/locations/appartement/lille-59/centre/214410045.htm",,,"2024-02-09 07:48:04.523566","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144915","result","135","214041919","197331","https://www.seloger.com/professionnels/agences-immobilieres/lille-59800/agence-97614/","LAFORET IMMOBILIER","https://v.seloger.com/s/width/150/logos/1/c/o/f/1cofbifzktvtv6rvm78tza1mziaqgbe0yrcxmj07s.jpg","03 20 74 29 17","t","http://www.laforet.com/","Lille","42.294117647058826","0","1",,,,"f","t",,"Wazemmes",,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"6","719","17","https://v.seloger.com/s/crop/341x256/visuels/0/j/i/i/0jiiedmk23yh45icqm5wpr9el5t4e7jz3k6hyu16o.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/g/i/s/1gissx0z0gieg6mthzcemrncmt28iuxtz9qwleoao.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/y/5/c/0y5ceyb33rkkfudnm9fksf158tkoaedhvl7ht5x1c.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/q/5/b/0q5b6wl03u1e2jru3n0xwjnhtjtwvz0vzbak1a3q7.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/y/e/k/0yektvfi6lnk1mgnoombo8dd1xm1gq4l7y6f6t5cv.jpg",,"30197331","cc",,"2","Location Appartement - Laforêt vous propose cet appartement, situé au 1er étage d'une petite copropriété, faisant l'angle de la rue Ratisbonne et Rue JEAN SANS PEUR. Idéalement situé à 2 pas du métro R2publique et de toutes les commodités. il se compose d'une grande et lumineuse pièce de vie, d'un petit coin cuisine avec accès branchement [...]","1",,"2 pièces, 1 chambre, 43 m², Étage 1/0","https://www.seloger.com/annonces/locations/appartement/lille-59/wazemmes/214041919.htm",,,"2024-02-09 07:48:04.773933","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144916","result","136","214511617","68051","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-24036/","SKURPEL IMMOBILIER",,"03 20 30 20 10","t",,"Lille","46.25","0","1",,,,"f","t",,"Centre",,"Appartement",,"1",,,,"1",,"t","f",,"f",,,"0",,"1","59000",,"9","740","16","https://v.seloger.com/s/crop/341x256/visuels/1/j/7/p/1j7pw4pcbzhp8vywbmntjdcjraaj4w3zqk7z0lago.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/t/y/0/1ty0vg629l9ic2yx4gj4ntlkbvhb8qddido7dlx6g.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/z/i/k/1ziklxc7cpcnoyykd0to0n767n5df05k3xfex2yig.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/1/h/q/01hqztol1oogen39ttn9cwrqkwvarliwr1ldxpt14.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/i/i/p/1iip2czz9jfrm4u565telvld0kb69eqsbdin0b3ug.jpg",,"30068051","cc",,"2","Location Appartement - Ville : Lille Quartier : Centre Etage : 1er étage Station de métro : Gare de Lille Flandres  Un appartement de type 2 meublé comprenant une belle pièce de vie avec placards, une cuisine aménagée/équipée, une salle de douche avec WC et une chambre.  Surface : 46.47 m²  Charges incluses : Eau froide / Electricité des [...]","1",,"2 pièces, 1 chambre, 46 m², Étage 1/–","https://www.seloger.com/annonces/locations/appartement/lille-59/centre/214511617.htm",,,"2024-02-09 07:48:05.057038","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144917","result","137","215104891","124192","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-74021/","IMMOKA","https://v.seloger.com/s/width/150/logos/1/5/4/9/1549vdmfh55jhr9r2zl7mtdttlvebfw3369meicpr.jpg","06 05 32 18 93","t","https://immoka.fr/","Lille","63.1578947368421","0","1",,,,"f","t",,"Vieux Lille",,"Appartement",,"1",,,,"1",,"t","f",,"f",,,"0",,"1","59800",,"13","1200","19","https://v.seloger.com/s/crop/341x256/visuels/2/7/y/a/27yaeys2sq6xtsshmk24sa3ssznqvk4ezr1dtrl4g.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/2/z/b/12zbadq6bwdxz25pqkjmtt14purt84vznqso4kwc0.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/g/j/k/1gjk8gg6f9jg4qyslosedsqbmylwuc2yqxklxip4g.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/7/c/g/07cgx2uqjw6e3rio9xhs3z4ergcs2bh4ckbp0a9ww.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/l/z/t/0lzt3dbjisz3sopgqsvub2gllesy8u5786kqoizlc.jpg",,"30124192","cc",,"3","Location Appartement - Situé en plein cœur du Vieux-Lille, venez découvrir ce superbe type 3 entièrement meublé et équipé avec goût ! Vous êtes à 15 min à pied du métro Rihour, et 20 min à pied de la gare Lille Flandres. Vous pourrez également profiter de commerces, bars et restaurants à proximité. Le logement est au troisième étage sans [...]","1",,"3 pièces, 2 chambres, 62 m², Étage 3/–","https://www.seloger.com/annonces/locations/appartement/lille-59/vieux-lille/215104891.htm",,,"2024-02-09 07:48:05.329125","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144918","result","138","215271151","521156","https://www.seloger.com/professionnels/agences-immobilieres/montreuil-93100/agence-343613/","Pandaloc",,"07 45 08 41 55","t",,"Lille","39.5","0","1",,,,"f","t",,"Caulier",,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59800",,"6","790","20","https://v.seloger.com/s/crop/341x256/visuels/2/8/f/h/28fhehymh9bfdxha1nnppudq7jkrnw3nr3fl3mgit.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/w/6/z/0w6zyj09crr3sp7ch8auytft1c1xzsrypl4whlivy.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/v/r/4/1vr4g6xr7bq1khba3p7bing37qp7aoh34tmp99fis.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/q/f/j/1qfjoxi3exeb10dx2vzb0vk8u69f76ijwqyqkh2ps.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/k/f/d/0kfdt1sgt39dujjb3cz9cy09k54voxxkuj551ct9x.jpg",,"30521156","cc",,"2","Location Appartement - Avant toute chose : oui le logement est disponible  Dans une résidence préservée des agitations urbaines. Un T2 dans une résidence neuve rue Faubourg de ROUBAIX aux pieds de gare Lille Europe. Entièrement clôturée avec accès par badge et vidéophone. Il compte une pièce à vivre, une cuisine américaine et équipée, une [...]","1",,"2 pièces, 1 chambre, 40 m², Étage 1/–, Balcon, Terrasse, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/caulier/215271151.htm",,,"2024-02-09 07:48:05.598436","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144919","result","139","215272577","521156","https://www.seloger.com/professionnels/agences-immobilieres/montreuil-93100/agence-343613/","Pandaloc",,"07 45 08 41 55","t",,"Lille","40.714285714285715","0","1",,,,"f","t",,"Lille Sud",,"Appartement",,"1",,,,"1",,"t","f",,"f",,,"0",,"1","59000",,"4","570","14","https://v.seloger.com/s/crop/341x256/visuels/0/1/b/b/01bbfj16ox7agboxqwhtkgq1mjjow6gig52lhokly.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/d/i/c/1dickbve9wlcjcsypborkdelhmtuws8kxqsbfd1e0.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/o/9/m/1o9mhhx54x802tbrb7yj2nn0bofg1dpjn5va58t0k.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/k/t/q/1ktqgqpnm0wphg42j709jlny89f6gkm1qzbfxh5tc.jpg",,"30521156","cc",,"2","Location Appartement - Avant toute chose : oui le logement est disponible  Appartement T2 au 1er étage Rue d'Artois à Lille Saint Michel Séjour, chambre, cuisine avec frigo, nombreux rangements CC GAZ/ Commerces et transports en commun à proximité Loyer : 570 euros / mois  Pandaloc est un concept innovant de mise en relation inversée. Comment [...]","1",,"2 pièces, 1 chambre, 42 m², Étage 1/–, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/lille-sud/215272577.htm",,,"2024-02-09 07:48:05.887273","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144920","result","140","213618115","279420","https://www.seloger.com/professionnels/agences-immobilieres/paris-3eme-arrondissement-75003/agence-7853/","STUDAPART","https://v.seloger.com/s/width/150/logos/0/j/g/y/0jgy4r2yuqgk00oat6bd1drwpowykhya22p8dympw.jpg","01 84 80 00 39","t","http://www.studapart.com/","Lille","49.75","0","1",,,,"f","t",,"Fives",,"Appartement",,"1",,,,"1",,"t","f",,"f",,,"0",,"1","59800",,"12","796","16","https://v.seloger.com/s/crop/341x256/visuels/0/z/n/5/0zn52ybwe4gekukzv9mnopnnfa7upuisgpbt0okyy.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/o/r/f/1orf7q2bllhwymaour5r4omoa4qoiokwlh78w8j14.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/a/z/q/0azqgnba51la7txefd3pozvtq4n3clb36z4bm8m5m.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/q/y/x/0qyxdr1fdmp6tuzge2okmg746ma81ng97bv1uds9k.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/8/t/t/28tthdx5tsub049kyph4xrtma394p6tfyz9iaxjqi.jpg",,"30279420","cc",,"2","Location Appartement - Avec Studapart, trouvez le bon logement en quelques clics et en toute confiance ! Avec Studapart, trouvez le bon logement en quelques clics et en toute confiance !  L'appartement est meublé, il y a une chambre de 15 m² et une de 9 m² donnant sur le jardin. Les résidents de l'immeuble sont calmes et sympathiques. Le [...]","1",,"2 pièces, 1 chambre, 50 m², Étage 0/–, Jardin, Piscine","https://www.seloger.com/annonces/locations/appartement/lille-59/fives/213618115.htm",,,"2024-02-09 07:48:06.178969","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144921","result","141","215270875","521156","https://www.seloger.com/professionnels/agences-immobilieres/montreuil-93100/agence-343613/","Pandaloc",,"07 45 08 41 55","t",,"Lille","31.75","0","1",,,,"f","t",,"Lille Sud",,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"4","635","20","https://v.seloger.com/s/crop/341x256/visuels/2/6/a/k/26ak9it2mt32vb0zv9pp91j69vmgjc41b6n7bx8wo.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/m/n/w/1mnwv9imqw0ehdgl9jxliis5wzrdryaiq4t3rha23.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/9/r/o/29rogs499kfngm3nyejhjjo0yr4qo51m35d9ndnbs.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/y/r/c/1yrc2fh4lgoygf7trsvxrghhk6y54q49gzj2cpn00.jpg",,"30521156","cc",,"2","Location Appartement - Avant toute chose : oui le logement est disponible  T1 bis situé à l'arrière de la copropriété Proximité du Parc JB Lebas et de nombreuses écoles de tout type Carrefour market, Match, laverie, opticien, médecin etc.. à 2 pas  Logement composé : . 1 pièce avec 2 placards de rangement et cuisine aménagée+équipée [...]","1",,"2 pièces, 1 chambre, 31 m², Étage 0/–, Terrasse, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/lille-sud/215270875.htm",,,"2024-02-09 07:48:06.449188","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144922","result","142","215271355","521156","https://www.seloger.com/professionnels/agences-immobilieres/montreuil-93100/agence-343613/","Pandaloc",,"07 45 08 41 55","t",,"Lille","66.15384615384616","0","1",,,,"f","t",,"Caulier",,"Appartement",,"1",,,,"1",,"t","f",,"f",,,"0",,"1","59800",,"4","860","13","https://v.seloger.com/s/crop/341x256/visuels/1/r/k/i/1rkiewclddagh2eb5x2fvv6f5ymejw27hesuf8kta.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/s/w/9/1sw99243sn6568o0sx3fzpaxsup0gbkan2f1xeamt.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/e/a/1/1ea1tqiq41kp8fpo7yct0uc97jmxbv2zt5x63p8vb.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/k/t/i/0ktiaiws5a1mps1irdch4vnsf657a2i9gbaf0z5ww.jpg",,"30521156","cc",,"3","Location Appartement - Avant toute chose : oui le logement est disponible  De particulier à particulier Location en meublé d'une maison de ville équivalent appartement à Lille dans le quartier de Saint Maurice Pellevoisin. Le bien est situé dans un environnement calme à proximité de tous les commerces et du métro (7-8mn à pied). Les gares TGV [...]","1",,"3 pièces, 2 chambres, 65 m², Étage 2/–, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/caulier/215271355.htm",,,"2024-02-09 07:48:06.7647","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"2827498","result","143","196198663","235420","https://www.seloger.com/professionnels/agences-immobilieres/paris-18eme-arrondissement-75018/agence-71211/","un particulier",,"07 57 83 82 78","t",,"Lille","63.92857142857143","2","1",,,"f","t","t","T3 en location Rue de Rouen. Cette maison refaite à neuf, vous sera loué meublée.  L’entrée donne dans le salon.  Le salon propose un canapé convertible, deux tables basses, deux tapis, une télévision, un meuble TV, un fauteuil, un lampadaire et plusieurs meubles de rangement. Le coin repas est constitué d’une grande table avec quatre chaises, d’un tapis et d’un buffet.  La cuisine est ouverte et équipée : évier, plaque de cuisson, hotte, réfrigérateur, congélateur, four, micro-ondes, lave-vaisselle, lave-linge et plusieurs placards de rangement.  Les deux chambres se trouvent à l’étage.  La première chambre propose un lit double, un bureau, une table de chevet et de nombreux rangements.  La deuxième chambre est sur deux niveaux. Au 1er, il y a un bureau, une chaise et une grande armoire. Au 2ème niveau, un lit double, une table de chevet et une lampe de chevet.  La salle de bain dispose d’une cabine de douche, d’une vasque, d’un miroir, d’un meuble de rangement et d’un sèche serviette.  Les WC sont dans la salle de bain.  Ce T3 en location est refait à neuf, lumineux, calme, meublé et décoré avec goût, nombreux rangements…","Moulins"," ","Appartement","174","1","Calme, Pas d'ascenseur, Salle de bain (baignoire), Entrée séparée, Placards / rangements, Chauffage : non communiqué"," ","21","1",,"t","f",,"f","50.619133","3.075243","0","https://v.seloger.com/s/crop/414x414/visuels/0/y/r/c/0yrc5o0z7bb87ojmrod9ju1lhx2t95hnhd5zmmqyo.jpg","1","59000","3","4","895","14","https://v.seloger.com/s/crop/341x256/visuels/0/y/r/c/0yrc5o0z7bb87ojmrod9ju1lhx2t95hnhd5zmmqyo.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/p/t/s/0ptshjsxl47kug8j7bcew9a66ub3jcxz1bvoilyij.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/9/9/k/099k7xb84qhguue6ko1mf9mscybr8onkwqd006lon.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/n/w/s/1nwsp8g5dflwzcqwc9z484faima5qnm6bntamijwn.jpg","14","1051452","cc","196198663","3","Location entre particuliers Appartement - T3 en location Rue de Rouen. Cette maison refaite à neuf, vous sera loué meublée.  L’entrée donne dans le salon.  Le salon propose un canapé convertible, deux tables basses, deux tapis, une télévision, un meuble TV, un fauteuil, un lampadaire et plusieurs meubles de rangement. Le coin repas est constitué [...]","1","Location Appartement 3 pièces Lille - Appartement F3/T3/3 pièces 62 m² 895€/mois","3 pièces, 2 chambres, 62 m²","https://www.seloger.com/annonces/locations/appartement/lille-59/moulins/196198663.htm",,,"2024-02-09 07:48:07.027392","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"3400416","result","144","204982757","235420","https://www.seloger.com/professionnels/agences-immobilieres/paris-18eme-arrondissement-75018/agence-71211/","un particulier",,"07 57 82 00 67","t",,"Lille","39.09090909090909","1","1",,,"f","t","t","DISPONIBLE FIN Juillet Réservation possible. Venez découvrir cet appartement de 2 pièces de 39 m², . Cet appartement est agencé comme suit : un séjour de 25 m², une chambre de 17 m², une kitchenette et une salle de bains. Le chauffage de l'immeuble est individuel, électrique. Le cinéma d'art et d'essai Les 400 Coups vous accueille à moins de 10 minutes pour vos loisirs, de même qu'un conservatoire et un port de plaisance. Accès direct au tram et au bus. N'hésitez pas à prendre contact avec Kamel HACHOUR","Centre","D","Appartement","254","1","Balcon, Terrasse, Ascenseur, Chauffage : non communiqué","C","7","1",,"t","f",,"f","50.632733","3.054868","0","https://v.seloger.com/s/crop/414x414/visuels/0/c/c/y/0ccywtk9tg85d4vmj7lpl2dhkygvac549rf5gz7hs.jpg","1","59800",,"4","860","22","https://v.seloger.com/s/crop/341x256/visuels/0/c/c/y/0ccywtk9tg85d4vmj7lpl2dhkygvac549rf5gz7hs.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/7/n/u/17nuaej5pgj6iqodxk3cq5xjx829v7k3lq0ropgb4.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/k/j/u/0kju3vs5jfrs76zcxrpjbbl595f8j3cx5euz0a5fo.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/t/i/d/1tid2jgvu5a1o797gdejxhbh5gukwug1xi0x1ox5c.jpg","22","1051452","cc","204982757","2","Location entre particuliers Appartement - DISPONIBLE FIN Juillet Réservation possible. Venez découvrir cet appartement de 2 pièces de 39 m², . Cet appartement est agencé comme suit : un séjour de 25 m², une chambre de 17 m², une kitchenette et une salle de bains. Le chauffage de l'immeuble est individuel, électrique. Le cinéma d'art et d'essai [...]","1","Location Appartement 2 pièces Lille - Appartement F2/T2/2 pièces 39 m² 860€/mois","2 pièces, 1 chambre, 39 m², Balcon, Terrasse, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/centre/204982757.htm",,,"2024-02-09 07:48:07.325319","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144923","result","145","212761105","3233","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-71469/","ORPI Lille Gambetta - BCS Immobilier","https://v.seloger.com/s/width/150/logos/2/9/n/e/29ne97g2rdbxkyr0p22f9hzjx8ksk7vvz7rwm8rsg.jpg","03 20 57 97 37","t","http://www.orpi.com/bcsimmo","Lille","39.5","0","1",,,,"f","t",,"Wazemmes",,"Appartement",,"1",,,,"1",,"f","t",,"f",,,"0",,"1","59000",,"5","790","20","https://v.seloger.com/s/crop/341x256/visuels/0/u/p/1/0up1mu5d95yipzrrqg04fey2n1j5b8yiu154ic1ey.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/2/2/w/122w6gf2yi4ecpmd1hh7fi4awhehx6n27kza60wtm.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/l/x/b/1lxbz6xzl0ah70h96ennob9tjyfb06usg24bdtk4q.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/s/t/x/1stx6k4rvy57bqie4gbqnbrcpqaplu6088qxtb962.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/d/z/q/0dzqpw74vocwizbifv4ovp7odhmdavfbi8us0pkiy.jpg",,"30003233","cc",,"2","Location Appartement - (G) LILLE Théâtre Sébastopol - SECTEUR PRISE Ne pas tarder pour ce charmant T2 meublé offrant un séjour, un espace cuisine équipée, une salle de bains (Vasque, douche et WC ), une chambre. Loyer : 640 euros ? par mois + Provision pour charges : 150 euros ? par mois (eau, entretien parties communes, électricité , [...]","1",,"2 pièces, 1 chambre, 40 m²","https://www.seloger.com/annonces/locations/appartement/lille-59/wazemmes/212761105.htm",,,"2024-02-09 07:48:07.609106","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
